eps2,mass,e,flux
1e-05,0.57,194.63782801581382,1.1132779108075672e-17
1e-05,0.57,233.45436559941044,6.66297749380908e-18
1e-05,0.57,280.0120684299615,3.3747724845377996e-18
1e-05,0.57,335.85475373360737,1.794208296813985e-18
1e-05,0.57,402.8341215360003,9.311629030542616e-19
1e-05,0.57,483.1711555954168,4.361727819028321e-19
1e-05,0.57,579.5297694973116,2.243317845688511e-19
1e-05,0.57,695.1051399575583,1.0105431085750127e-19
1e-05,0.57,833.7296563980192,4.754952807731804e-20
1e-05,0.57,1000.0,1.9300634493835675e-20
1e-05,0.6,0.13497,0.0
1e-05,0.6,0.16188700853357427,0.0
1e-05,0.6,0.19417206439912238,0.0
1e-05,0.6,0.23289571494674718,0.0
1e-05,0.6,0.27934200632004846,0.0
1e-05,0.6,0.33505106142786867,0.0
1e-05,0.6,0.401870149222468,0.0
1e-05,0.6,0.4820149387016851,0.0
1e-05,0.6,0.578142968770171,0.0
1e-05,0.6,0.6934417701631669,0.0
1e-05,0.6,0.8317345614873042,0.0
1e-05,0.6,0.9976070241769568,0.0
1e-05,0.6,1.1965593601251292,0.0
1e-05,0.6,1.4351886741016888,0.0
1e-05,0.6,1.721407728618132,0.0
1e-05,0.6,2.064707324980101,0.0
1e-05,0.6,2.4764710108793575,0.0
1e-05,0.6,2.9703525499842622,0.0
1e-05,0.6,3.56272867012689,4.319665564935462e-16
1e-05,0.6,4.273242102864648,4.723511334735061e-16
1e-05,0.6,5.125452921186028,5.013503732839121e-16
1e-05,0.6,6.147619773212385,5.213893524391714e-16
1e-05,0.6,7.373636916997876,5.313721859342101e-16
1e-05,0.6,8.844158127772937,5.359774113056212e-16
1e-05,0.6,10.607944745521664,5.361587957630761e-16
1e-05,0.6,12.723482563102534,5.319025958184563e-16
1e-05,0.6,15.260921169665588,5.246060457710202e-16
1e-05,0.6,18.30440005648556,5.131803954622894e-16
1e-05,0.6,21.954838617072213,4.975387960634791e-16
1e-05,0.6,26.333282555791758,4.743066602869933e-16
1e-05,0.6,31.584917669307885,4.4146571520923523e-16
1e-05,0.6,37.883884094713515,3.9762209924187786e-16
1e-05,0.6,45.43905066107897,3.437213577294908e-16
1e-05,0.6,54.5009408174232,2.809146142393772e-16
1e-05,0.6,65.37003979549537,2.148545975725783e-16
1e-05,0.6,78.40675846642554,1.5077198449280087e-16
1e-05,0.6,94.04338428498275,1.0178653728346474e-16
1e-05,0.6,112.79841560546205,6.491907486633275e-17
1e-05,0.6,135.29375468396742,3.630098196939133e-17
1e-05,0.6,162.27532947368118,2.2327641226464695e-17
1e-05,0.6,194.63782801581382,1.1092140221557587e-17
1e-05,0.6,233.45436559941044,6.630041382028935e-18
1e-05,0.6,280.0120684299615,3.352392486762718e-18
1e-05,0.6,335.85475373360737,1.785215872618763e-18
1e-05,0.6,402.8341215360003,9.27370757034458e-19
1e-05,0.6,483.1711555954168,4.341023522600596e-19
1e-05,0.6,579.5297694973116,2.232778133248609e-19
1e-05,0.6,695.1051399575583,1.006419664730209e-19
1e-05,0.6,833.7296563980192,4.738802238057476e-20
1e-05,0.6,1000.0,1.92443027933551e-20
1e-05,0.65,0.13497,0.0
1e-05,0.65,0.16188700853357427,0.0
1e-05,0.65,0.19417206439912238,0.0
1e-05,0.65,0.23289571494674718,0.0
1e-05,0.65,0.27934200632004846,0.0
1e-05,0.65,0.33505106142786867,0.0
1e-05,0.65,0.401870149222468,0.0
1e-05,0.65,0.4820149387016851,0.0
1e-05,0.65,0.578142968770171,0.0
1e-05,0.65,0.6934417701631669,0.0
1e-05,0.65,0.8317345614873042,0.0
1e-05,0.65,0.9976070241769568,0.0
1e-05,0.65,1.1965593601251292,0.0
1e-05,0.65,1.4351886741016888,0.0
1e-05,0.65,1.721407728618132,0.0
1e-05,0.65,2.064707324980101,0.0
1e-05,0.65,2.4764710108793575,0.0
1e-05,0.65,2.9703525499842622,0.0
1e-05,0.65,3.56272867012689,3.844589078145522e-16
1e-05,0.65,4.273242102864648,4.3813940231995775e-16
1e-05,0.65,5.125452921186028,4.782305105178006e-16
1e-05,0.65,6.147619773212385,5.078363650717917e-16
1e-05,0.65,7.373636916997876,5.256736677037533e-16
1e-05,0.65,8.844158127772937,5.352655650083586e-16
1e-05,0.65,10.607944745521664,5.378100313492889e-16
1e-05,0.65,12.723482563102534,5.350630559709187e-16
1e-05,0.65,15.260921169665588,5.288277426761098e-16
1e-05,0.65,18.30440005648556,5.173466173593041e-16
1e-05,0.65,21.954838617072213,5.016438053809074e-16
1e-05,0.65,26.333282555791758,4.788899017844519e-16
1e-05,0.65,31.584917669307885,4.458075138870787e-16
1e-05,0.65,37.883884094713515,4.009131173905405e-16
1e-05,0.65,45.43905066107897,3.4622769967834574e-16
1e-05,0.65,54.5009408174232,2.826259452075707e-16
1e-05,0.65,65.37003979549537,2.15512965276751e-16
1e-05,0.65,78.40675846642554,1.505991617145543e-16
1e-05,0.65,94.04338428498275,1.014590965624913e-16
1e-05,0.65,112.79841560546205,6.45378767791612e-17
1e-05,0.65,135.29375468396742,3.5940876435905026e-17
1e-05,0.65,162.27532947368118,2.210336834741892e-17
1e-05,0.65,194.63782801581382,1.1006380828967981e-17
1e-05,0.65,233.45436559941044,6.573319979360285e-18
1e-05,0.65,280.0120684299615,3.32051280399092e-18
1e-05,0.65,335.85475373360737,1.7711883153529785e-18
1e-05,0.65,402.8341215360003,9.207715987627624e-19
1e-05,0.65,483.1711555954168,4.3040574416269274e-19
1e-05,0.65,579.5297694973116,2.21271635247018e-19
1e-05,0.65,695.1051399575583,9.975716112473864e-20
1e-05,0.65,833.7296563980192,4.7051783225191543e-20
1e-05,0.65,1000.0,1.9137979993025855e-20
1e-05,0.7,0.13497,0.0
1e-05,0.7,0.16188700853357427,0.0
1e-05,0.7,0.19417206439912238,0.0
1e-05,0.7,0.23289571494674718,0.0
1e-05,0.7,0.27934200632004846,0.0
1e-05,0.7,0.33505106142786867,0.0
1e-05,0.7,0.401870149222468,0.0
1e-05,0.7,0.4820149387016851,0.0
1e-05,0.7,0.578142968770171,0.0
1e-05,0.7,0.6934417701631669,0.0
1e-05,0.7,0.8317345614873042,0.0
1e-05,0.7,0.9976070241769568,0.0
1e-05,0.7,1.1965593601251292,0.0
1e-05,0.7,1.4351886741016888,0.0
1e-05,0.7,1.721407728618132,0.0
1e-05,0.7,2.064707324980101,0.0
1e-05,0.7,2.4764710108793575,0.0
1e-05,0.7,2.9703525499842622,0.0
1e-05,0.7,3.56272867012689,3.3167732863681033e-16
1e-05,0.7,4.273242102864648,3.950789788198467e-16
1e-05,0.7,5.125452921186028,4.458835121003023e-16
1e-05,0.7,6.147619773212385,4.859599492671779e-16
1e-05,0.7,7.373636916997876,5.132533701222255e-16
1e-05,0.7,8.844158127772937,5.296065093068385e-16
1e-05,0.7,10.607944745521664,5.364188819934518e-16
1e-05,0.7,12.723482563102534,5.367182830169674e-16
1e-05,0.7,15.260921169665588,5.329531081486835e-16
1e-05,0.7,18.30440005648556,5.223417176442127e-16
1e-05,0.7,21.954838617072213,5.070997445892465e-16
1e-05,0.7,26.333282555791758,4.841775344204203e-16
1e-05,0.7,31.584917669307885,4.502881878069584e-16
1e-05,0.7,37.883884094713515,4.038780043211211e-16
1e-05,0.7,45.43905066107897,3.4787495505453195e-16
1e-05,0.7,54.5009408174232,2.8296637187878057e-16
1e-05,0.7,65.37003979549537,2.1538618208666014e-16
1e-05,0.7,78.40675846642554,1.5011575567458315e-16
1e-05,0.7,94.04338428498275,1.0089021937781449e-16
1e-05,0.7,112.79841560546205,6.399917064355512e-17
1e-05,0.7,135.29375468396742,3.5520141050810934e-17
1e-05,0.7,162.27532947368118,2.1829594355794307e-17
1e-05,0.7,194.63782801581382,1.0874712732594078e-17
1e-05,0.7,233.45436559941044,6.49700492378746e-18
1e-05,0.7,280.0120684299615,3.2847037727966242e-18
1e-05,0.7,335.85475373360737,1.7544693732599087e-18
1e-05,0.7,402.8341215360003,9.127438024884515e-19
1e-05,0.7,483.1711555954168,4.2632573779628977e-19
1e-05,0.7,579.5297694973116,2.1908700916615257e-19
1e-05,0.7,695.1051399575583,9.874987081968405e-20
1e-05,0.7,833.7296563980192,4.6604335966134867e-20
1e-05,0.7,1000.0,1.897035868410784e-20
1e-05,0.75,0.13497,0.0
1e-05,0.75,0.16188700853357427,0.0
1e-05,0.75,0.19417206439912238,0.0
1e-05,0.75,0.23289571494674718,0.0
1e-05,0.75,0.27934200632004846,0.0
1e-05,0.75,0.33505106142786867,0.0
1e-05,0.75,0.401870149222468,0.0
1e-05,0.75,0.4820149387016851,0.0
1e-05,0.75,0.578142968770171,0.0
1e-05,0.75,0.6934417701631669,0.0
1e-05,0.75,0.8317345614873042,0.0
1e-05,0.75,0.9976070241769568,0.0
1e-05,0.75,1.1965593601251292,0.0
1e-05,0.75,1.4351886741016888,0.0
1e-05,0.75,1.721407728618132,0.0
1e-05,0.75,2.064707324980101,0.0
1e-05,0.75,2.4764710108793575,0.0
1e-05,0.75,2.9703525499842622,0.0
1e-05,0.75,3.56272867012689,2.787954609906742e-16
1e-05,0.75,4.273242102864648,3.4569038086913286e-16
1e-05,0.75,5.125452921186028,4.0654310899232143e-16
1e-05,0.75,6.147619773212385,4.578330212755994e-16
1e-05,0.75,7.373636916997876,4.951737355126113e-16
1e-05,0.75,8.844158127772937,5.203844832302189e-16
1e-05,0.75,10.607944745521664,5.349747224679374e-16
1e-05,0.75,12.723482563102534,5.387685590573346e-16
1e-05,0.75,15.260921169665588,5.366048265183764e-16
1e-05,0.75,18.30440005648556,5.267770990098866e-16
1e-05,0.75,21.954838617072213,5.118832967749208e-16
1e-05,0.75,26.333282555791758,4.882424605941251e-16
1e-05,0.75,31.584917669307885,4.535469452127133e-16
1e-05,0.75,37.883884094713515,4.0624322633545975e-16
1e-05,0.75,45.43905066107897,3.495603832534857e-16
1e-05,0.75,54.5009408174232,2.839559680963964e-16
1e-05,0.75,65.37003979549537,2.1543180339194925e-16
1e-05,0.75,78.40675846642554,1.4944639751958332e-16
1e-05,0.75,94.04338428498275,1.0018041478461019e-16
1e-05,0.75,112.79841560546205,6.33662438854486e-17
1e-05,0.75,135.29375468396742,3.505426361245606e-17
1e-05,0.75,162.27532947368118,2.155620292363297e-17
1e-05,0.75,194.63782801581382,1.0777300902900812e-17
1e-05,0.75,233.45436559941044,6.420057571639633e-18
1e-05,0.75,280.0120684299615,3.2325505968221998e-18
1e-05,0.75,335.85475373360737,1.7308044354318805e-18
1e-05,0.75,402.8341215360003,9.017610283645443e-19
1e-05,0.75,483.1711555954168,4.20872804302548e-19
1e-05,0.75,579.5297694973116,2.1621703071098514e-19
1e-05,0.75,695.1051399575583,9.746829450897651e-20
1e-05,0.75,833.7296563980192,4.607726075536468e-20
1e-05,0.75,1000.0,1.8792433855766013e-20
1e-05,0.8,0.13497,0.0
1e-05,0.8,0.16188700853357427,0.0
1e-05,0.8,0.19417206439912238,0.0
1e-05,0.8,0.23289571494674718,0.0
1e-05,0.8,0.27934200632004846,0.0
1e-05,0.8,0.33505106142786867,0.0
1e-05,0.8,0.401870149222468,0.0
1e-05,0.8,0.4820149387016851,0.0
1e-05,0.8,0.578142968770171,0.0
1e-05,0.8,0.6934417701631669,0.0
1e-05,0.8,0.8317345614873042,0.0
1e-05,0.8,0.9976070241769568,0.0
1e-05,0.8,1.1965593601251292,0.0
1e-05,0.8,1.4351886741016888,0.0
1e-05,0.8,1.721407728618132,0.0
1e-05,0.8,2.064707324980101,0.0
1e-05,0.8,2.4764710108793575,0.0
1e-05,0.8,2.9703525499842622,0.0
1e-05,0.8,3.56272867012689,2.281028163194825e-16
1e-05,0.8,4.273242102864648,2.9287826401744303e-16
1e-05,0.8,5.125452921186028,3.6174480327417933e-16
1e-05,0.8,6.147619773212385,4.236627906980245e-16
1e-05,0.8,7.373636916997876,4.711910510470685e-16
1e-05,0.8,8.844158127772937,5.054663671359062e-16
1e-05,0.8,10.607944745521664,5.28149788648739e-16
1e-05,0.8,12.723482563102534,5.371185793514971e-16
1e-05,0.8,15.260921169665588,5.388063874985931e-16
1e-05,0.8,18.30440005648556,5.305764263347583e-16
1e-05,0.8,21.954838617072213,5.165074974943607e-16
1e-05,0.8,26.333282555791758,4.921356355575629e-16
1e-05,0.8,31.584917669307885,4.568089909859818e-16
1e-05,0.8,37.883884094713515,4.0899576201156145e-16
1e-05,0.8,45.43905066107897,3.5098391088221887e-16
1e-05,0.8,54.5009408174232,2.8374790298917507e-16
1e-05,0.8,65.37003979549537,2.1473261681852738e-16
1e-05,0.8,78.40675846642554,1.484283540269585e-16
1e-05,0.8,94.04338428498275,9.923820828785418e-17
1e-05,0.8,112.79841560546205,6.262216254944627e-17
1e-05,0.8,135.29375468396742,3.460475502316105e-17
1e-05,0.8,162.27532947368118,2.128711064801019e-17
1e-05,0.8,194.63782801581382,1.0658775599655337e-17
1e-05,0.8,233.45436559941044,6.336465393366472e-18
1e-05,0.8,280.0120684299615,3.180701628464757e-18
1e-05,0.8,335.85475373360737,1.7045056514740707e-18
1e-05,0.8,402.8341215360003,8.886067666139821e-19
1e-05,0.8,483.1711555954168,4.1475254211446704e-19
1e-05,0.8,579.5297694973116,2.1308755726321877e-19
1e-05,0.8,695.1051399575583,9.609580446378013e-20
1e-05,0.8,833.7296563980192,4.5507169023150546e-20
1e-05,0.8,1000.0,1.859581610089342e-20
1e-05,0.85,0.13497,0.0
1e-05,0.85,0.16188700853357427,0.0
1e-05,0.85,0.19417206439912238,0.0
1e-05,0.85,0.23289571494674718,0.0
1e-05,0.85,0.27934200632004846,0.0
1e-05,0.85,0.33505106142786867,0.0
1e-05,0.85,0.401870149222468,0.0
1e-05,0.85,0.4820149387016851,0.0
1e-05,0.85,0.578142968770171,0.0
1e-05,0.85,0.6934417701631669,0.0
1e-05,0.85,0.8317345614873042,0.0
1e-05,0.85,0.9976070241769568,0.0
1e-05,0.85,1.1965593601251292,0.0
1e-05,0.85,1.4351886741016888,0.0
1e-05,0.85,1.721407728618132,0.0
1e-05,0.85,2.064707324980101,0.0
1e-05,0.85,2.4764710108793575,0.0
1e-05,0.85,2.9703525499842622,0.0
1e-05,0.85,3.56272867012689,1.8445513303679145e-16
1e-05,0.85,4.273242102864648,2.4537477988394955e-16
1e-05,0.85,5.125452921186028,3.1544969270436643e-16
1e-05,0.85,6.147619773212385,3.8301204069924307e-16
1e-05,0.85,7.373636916997876,4.4120584002140287e-16
1e-05,0.85,8.844158127772937,4.85226406763349e-16
1e-05,0.85,10.607944745521664,5.163594433575883e-16
1e-05,0.85,12.723482563102534,5.319727824313358e-16
1e-05,0.85,15.260921169665588,5.394412603981725e-16
1e-05,0.85,18.30440005648556,5.334390876157898e-16
1e-05,0.85,21.954838617072213,5.207881119421821e-16
1e-05,0.85,26.333282555791758,4.966487965828067e-16
1e-05,0.85,31.584917669307885,4.609912212391878e-16
1e-05,0.85,37.883884094713515,4.122284033230783e-16
1e-05,0.85,45.43905066107897,3.5281493542715473e-16
1e-05,0.85,54.5009408174232,2.839621851172246e-16
1e-05,0.85,65.37003979549537,2.1415140355625826e-16
1e-05,0.85,78.40675846642554,1.4735265349089039e-16
1e-05,0.85,94.04338428498275,9.841705222049097e-17
1e-05,0.85,112.79841560546205,6.196391657618866e-17
1e-05,0.85,135.29375468396742,3.4044924075411e-17
1e-05,0.85,162.27532947368118,2.093338216724571e-17
1e-05,0.85,194.63782801581382,1.0508135666856866e-17
1e-05,0.85,233.45436559941044,6.2364254138765275e-18
1e-05,0.85,280.0120684299615,3.1220533168559084e-18
1e-05,0.85,335.85475373360737,1.6728580069502962e-18
1e-05,0.85,402.8341215360003,8.72618589527842e-19
1e-05,0.85,483.1711555954168,4.081885139767636e-19
1e-05,0.85,579.5297694973116,2.098713130552231e-19
1e-05,0.85,695.1051399575583,9.468810328467268e-20
1e-05,0.85,833.7296563980192,4.4922865681395687e-20
1e-05,0.85,1000.0,1.8388192396990904e-20
1e-05,0.9,0.13497,0.0
1e-05,0.9,0.16188700853357427,0.0
1e-05,0.9,0.19417206439912238,0.0
1e-05,0.9,0.23289571494674718,0.0
1e-05,0.9,0.27934200632004846,0.0
1e-05,0.9,0.33505106142786867,0.0
1e-05,0.9,0.401870149222468,0.0
1e-05,0.9,0.4820149387016851,0.0
1e-05,0.9,0.578142968770171,0.0
1e-05,0.9,0.6934417701631669,0.0
1e-05,0.9,0.8317345614873042,0.0
1e-05,0.9,0.9976070241769568,0.0
1e-05,0.9,1.1965593601251292,0.0
1e-05,0.9,1.4351886741016888,0.0
1e-05,0.9,1.721407728618132,0.0
1e-05,0.9,2.064707324980101,0.0
1e-05,0.9,2.4764710108793575,0.0
1e-05,0.9,2.9703525499842622,0.0
1e-05,0.9,3.56272867012689,1.4727473195695647e-16
1e-05,0.9,4.273242102864648,2.019137130474299e-16
1e-05,0.9,5.125452921186028,2.670583013232621e-16
1e-05,0.9,6.147619773212385,3.357604579317761e-16
1e-05,0.9,7.373636916997876,4.045877988082367e-16
1e-05,0.9,8.844158127772937,4.588566991519113e-16
1e-05,0.9,10.607944745521664,4.990302576083068e-16
1e-05,0.9,12.723482563102534,5.224448784985955e-16
1e-05,0.9,15.260921169665588,5.371679824715572e-16
1e-05,0.9,18.30440005648556,5.345671077158632e-16
1e-05,0.9,21.954838617072213,5.243362816240439e-16
1e-05,0.9,26.333282555791758,5.007903732093781e-16
1e-05,0.9,31.584917669307885,4.648735683767796e-16
1e-05,0.9,37.883884094713515,4.149215023786678e-16
1e-05,0.9,45.43905066107897,3.541357956420948e-16
1e-05,0.9,54.5009408174232,2.8380202117153874e-16
1e-05,0.9,65.37003979549537,2.134930785841963e-16
1e-05,0.9,78.40675846642554,1.4635004573415487e-16
1e-05,0.9,94.04338428498275,9.743415622872648e-17
1e-05,0.9,112.79841560546205,6.11056778981013e-17
1e-05,0.9,135.29375468396742,3.339346161577027e-17
1e-05,0.9,162.27532947368118,2.0514583882874406e-17
1e-05,0.9,194.63782801581382,1.0309765457097127e-17
1e-05,0.9,233.45436559941044,6.112993893050537e-18
1e-05,0.9,280.0120684299615,3.0563935845686596e-18
1e-05,0.9,335.85475373360737,1.6394620757002785e-18
1e-05,0.9,402.8341215360003,8.5685161106923985e-19
1e-05,0.9,483.1711555954168,4.022919309519773e-19
1e-05,0.9,579.5297694973116,2.067840731323891e-19
1e-05,0.9,695.1051399575583,9.3055000383263e-20
1e-05,0.9,833.7296563980192,4.4197758139716194e-20
1e-05,0.9,1000.0,1.8111717711214267e-20
1e-05,0.95,0.13497,0.0
1e-05,0.95,0.16188700853357427,0.0
1e-05,0.95,0.19417206439912238,0.0
1e-05,0.95,0.23289571494674718,0.0
1e-05,0.95,0.27934200632004846,0.0
1e-05,0.95,0.33505106142786867,0.0
1e-05,0.95,0.401870149222468,0.0
1e-05,0.95,0.4820149387016851,0.0
1e-05,0.95,0.578142968770171,0.0
1e-05,0.95,0.6934417701631669,0.0
1e-05,0.95,0.8317345614873042,0.0
1e-05,0.95,0.9976070241769568,0.0
1e-05,0.95,1.1965593601251292,0.0
1e-05,0.95,1.4351886741016888,0.0
1e-05,0.95,1.721407728618132,0.0
1e-05,0.95,2.064707324980101,0.0
1e-05,0.95,2.4764710108793575,0.0
1e-05,0.95,2.9703525499842622,0.0
1e-05,0.95,3.56272867012689,1.1652978294532606e-16
1e-05,0.95,4.273242102864648,1.6451693023379734e-16
1e-05,0.95,5.125452921186028,2.236379249922761e-16
1e-05,0.95,6.147619773212385,2.9055664836890134e-16
1e-05,0.95,7.373636916997876,3.6443881062360517e-16
1e-05,0.95,8.844158127772937,4.267179169639876e-16
1e-05,0.95,10.607944745521664,4.772726572757498e-16
1e-05,0.95,12.723482563102534,5.090004167875142e-16
1e-05,0.95,15.260921169665588,5.312849035143264e-16
1e-05,0.95,18.30440005648556,5.334810293552047e-16
1e-05,0.95,21.954838617072213,5.269708968247418e-16
1e-05,0.95,26.333282555791758,5.041722946342318e-16
1e-05,0.95,31.584917669307885,4.682108587730336e-16
1e-05,0.95,37.883884094713515,4.173676054289703e-16
1e-05,0.95,45.43905066107897,3.5524949446733444e-16
1e-05,0.95,54.5009408174232,2.8337560939464104e-16
1e-05,0.95,65.37003979549537,2.1231863436671456e-16
1e-05,0.95,78.40675846642554,1.4470453945720723e-16
1e-05,0.95,94.04338428498275,9.600529628279508e-17
1e-05,0.95,112.79841560546205,5.99857299717723e-17
1e-05,0.95,135.29375468396742,3.2659088995617366e-17
1e-05,0.95,162.27532947368118,2.0054390798544508e-17
1e-05,0.95,194.63782801581382,1.00907836132347e-17
1e-05,0.95,233.45436559941044,5.975898015273389e-18
1e-05,0.95,280.0120684299615,2.9826585419026667e-18
1e-05,0.95,335.85475373360737,1.601493952784118e-18
1e-05,0.95,402.8341215360003,8.385581651888204e-19
1e-05,0.95,483.1711555954168,3.9512647249633284e-19
1e-05,0.95,579.5297694973116,2.0296466576127233e-19
1e-05,0.95,695.1051399575583,9.103312242915103e-20
1e-05,0.95,833.7296563980192,4.329088182851188e-20
1e-05,0.95,1000.0,1.776925611125082e-20
1e-05,1.0,0.13497,0.0
1e-05,1.0,0.16188700853357427,0.0
1e-05,1.0,0.19417206439912238,0.0
1e-05,1.0,0.23289571494674718,0.0
1e-05,1.0,0.27934200632004846,0.0
1e-05,1.0,0.33505106142786867,0.0
1e-05,1.0,0.401870149222468,0.0
1e-05,1.0,0.4820149387016851,0.0
1e-05,1.0,0.578142968770171,0.0
1e-05,1.0,0.6934417701631669,0.0
1e-05,1.0,0.8317345614873042,0.0
1e-05,1.0,0.9976070241769568,0.0
1e-05,1.0,1.1965593601251292,0.0
1e-05,1.0,1.4351886741016888,0.0
1e-05,1.0,1.721407728618132,0.0
1e-05,1.0,2.064707324980101,0.0
1e-05,1.0,2.4764710108793575,0.0
1e-05,1.0,2.9703525499842622,0.0
1e-05,1.0,3.56272867012689,9.159174679604853e-17
1e-05,1.0,4.273242102864648,1.3219247131339792e-16
1e-05,1.0,5.125452921186028,1.8478478857569568e-16
1e-05,1.0,6.147619773212385,2.4729982368079395e-16
1e-05,1.0,7.373636916997876,3.200589680679961e-16
1e-05,1.0,8.844158127772937,3.874832078089049e-16
1e-05,1.0,10.607944745521664,4.492430223342984e-16
1e-05,1.0,12.723482563102534,4.901690313151083e-16
1e-05,1.0,15.260921169665588,5.21050727864855e-16
1e-05,1.0,18.30440005648556,5.295120569054681e-16
1e-05,1.0,21.954838617072213,5.279292074883582e-16
1e-05,1.0,26.333282555791758,5.057490511352559e-16
1e-05,1.0,31.584917669307885,4.6987646560055685e-16
1e-05,1.0,37.883884094713515,4.1858562450833047e-16
1e-05,1.0,45.43905066107897,3.552249124642217e-16
1e-05,1.0,54.5009408174232,2.81821254168079e-16
1e-05,1.0,65.37003979549537,2.1035132154052494e-16
