dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
4.422037811183173e-23,1188.8902832773583,0.0,0.02,5e-09
1.7579068316223203e-23,1685.1402969878986,0.0,0.02,5e-09
7.044547549608714e-24,2388.528075697953,0.0,0.02,5e-09
2.7851997379223978e-24,3385.5141786086774,0.0,0.02,5e-09
1.1024539305398636e-24,4798.6483266315145,0.0,0.02,5e-09
4.333026740457737e-25,6801.63323733198,0.0,0.02,5e-09
1.696082072641961e-25,9640.676195926519,0.0,0.02,5e-09
6.64255956389871e-26,13664.752901490194,0.0,0.02,5e-09
2.5600314407120907e-26,19368.503626092315,0.0,0.02,5e-09
9.752623311949776e-27,27453.03449087915,0.0,0.02,5e-09
3.6982964720896914e-27,38912.09756349444,0.0,0.02,5e-09
1.3855475851863433e-27,55154.24305076234,0.0,0.02,5e-09
5.079410835097349e-28,78175.9585573311,0.0,0.02,5e-09
1.851453971306559e-28,110807.07772079701,0.0,0.02,5e-09
6.54328418871983e-29,157058.6238992951,0.0,0.02,5e-09
2.2580424536700744e-29,222615.84592362633,0.0,0.02,5e-09
7.713239895079128e-30,315537.0499621075,0.0,0.02,5e-09
2.5164005153145942e-30,447244.1280435491,0.0,0.02,5e-09
8.078404732256884e-31,633926.5391923263,0.0,0.02,5e-09
2.506863354604256e-31,898531.3208030083,0.0,0.02,5e-09
7.57935251846829e-32,1273583.7428302637,0.0,0.02,5e-09
2.2709720543919845e-32,1805185.3201421672,0.0,0.02,5e-09
6.816910930819743e-33,2558680.6194738625,0.0,0.02,5e-09
2.0557422408277008e-33,3626689.4259673855,0.0,0.02,5e-09
6.3318403908975056e-34,5140491.584732545,0.0,0.02,5e-09
1.984092039165948e-34,7286163.944313369,0.0,0.02,5e-09
6.243915129172032e-35,10327452.958212415,0.0,0.02,5e-09
2.0378769462343817e-35,14638194.448991552,0.0,0.02,5e-09
6.832845284477159e-36,20748265.57850291,0.0,0.02,5e-09
1.3642338101200307e-14,0.7829999999999999,0.2,0.02,5e-09
8.909500893794547e-15,1.1098289481382733,0.2,0.02,5e-09
5.448115807746615e-15,1.57307828113117,0.2,0.02,5e-09
2.9480714024739896e-15,2.2296906948748014,0.2,0.02,5e-09
1.3699110769080577e-15,3.160377111834734,0.2,0.02,5e-09
5.442298170362997e-16,4.479537682947403,0.2,0.02,5e-09
2.043824178617381e-16,6.34932387587647,0.2,0.02,5e-09
7.790261944299605e-17,8.999570164180339,0.2,0.02,5e-09
2.916902864203115e-17,12.756045324404672,0.2,0.02,5e-09
1.0609259914817533e-17,18.08049599589806,0.2,0.02,5e-09
3.729572016058856e-18,25.627404665320306,0.2,0.02,5e-09
1.2870026401992502e-18,36.32443877806682,0.2,0.02,5e-09
4.524213308514323e-19,51.48647979664753,0.2,0.02,5e-09
1.6635055193470236e-19,72.97724867950929,0.2,0.02,5e-09
6.426610095471492e-20,103.43839481482117,0.2,0.02,5e-09
2.5851712123049973e-20,146.61420806442456,0.2,0.02,5e-09
1.0329666381749789e-20,207.81186758399272,0.2,0.02,5e-09
4.1296290579794775e-21,294.5538012916894,0.2,0.02,5e-09
1.6680756191980199e-21,417.5023441349754,0.2,0.02,5e-09
6.631150952350631e-22,591.7703543251376,0.2,0.02,5e-09
2.661894191129426e-22,838.7788887357357,0.2,0.02,5e-09
1.0595046342198288e-22,1188.8902832773583,0.2,0.02,5e-09
4.198825534561536e-23,1685.1402969878986,0.2,0.02,5e-09
1.6824977669190504e-23,2388.528075697953,0.2,0.02,5e-09
6.630867550807574e-24,3385.5141786086774,0.2,0.02,5e-09
2.6164204765740337e-24,4798.6483266315145,0.2,0.02,5e-09
1.0250645621871194e-24,6801.63323733198,0.2,0.02,5e-09
3.9998011270327513e-25,9640.676195926519,0.2,0.02,5e-09
1.5607375918869036e-25,13664.752901490194,0.2,0.02,5e-09
5.998114204891201e-26,19368.503626092315,0.2,0.02,5e-09
2.27881017862331e-26,27453.03449087915,0.2,0.02,5e-09
8.616110385234696e-27,38912.09756349444,0.2,0.02,5e-09
3.218733044249008e-27,55154.24305076234,0.2,0.02,5e-09
1.1766548616446222e-27,78175.9585573311,0.2,0.02,5e-09
4.277730655705256e-28,110807.07772079701,0.2,0.02,5e-09
1.5079412756783044e-28,157058.6238992951,0.2,0.02,5e-09
5.19499864268771e-29,222615.84592362633,0.2,0.02,5e-09
1.76700818789167e-29,315537.0499621075,0.2,0.02,5e-09
5.753268818555556e-30,447244.1280435491,0.2,0.02,5e-09
1.8439903699444856e-30,633926.5391923263,0.2,0.02,5e-09
5.71382186536921e-31,898531.3208030083,0.2,0.02,5e-09
1.7252788597616479e-31,1273583.7428302637,0.2,0.02,5e-09
5.163136112367482e-32,1805185.3201421672,0.2,0.02,5e-09
1.548076698043713e-32,2558680.6194738625,0.2,0.02,5e-09
4.6634557756811544e-33,3626689.4259673855,0.2,0.02,5e-09
1.4349339952840545e-33,5140491.584732545,0.2,0.02,5e-09
4.492113409910841e-34,7286163.944313369,0.2,0.02,5e-09
1.4123723980619378e-34,10327452.958212415,0.2,0.02,5e-09
4.605625313109238e-35,14638194.448991552,0.2,0.02,5e-09
1.5444339132172398e-35,20748265.57850291,0.2,0.02,5e-09
1.7012135358425928e-14,0.7829999999999999,0.4,0.02,5e-09
1.1111088851100115e-14,1.1098289481382733,0.4,0.02,5e-09
6.794960382259437e-15,1.57307828113117,0.4,0.02,5e-09
3.677202410933145e-15,2.2296906948748014,0.4,0.02,5e-09
1.7091557273301783e-15,3.160377111834734,0.4,0.02,5e-09
6.794928543679905e-16,4.479537682947403,0.4,0.02,5e-09
2.5548962440658575e-16,6.34932387587647,0.4,0.02,5e-09
9.753989498885304e-17,8.999570164180339,0.4,0.02,5e-09
3.6592255896562643e-17,12.756045324404672,0.4,0.02,5e-09
1.3341054713428104e-17,18.08049599589806,0.4,0.02,5e-09
4.703184515921933e-18,25.627404665320306,0.4,0.02,5e-09
1.6265504429992496e-18,36.32443877806682,0.4,0.02,5e-09
5.727877600582988e-19,51.48647979664753,0.4,0.02,5e-09
2.1081560798355522e-19,72.97724867950929,0.4,0.02,5e-09
8.147395599255808e-20,103.43839481482117,0.4,0.02,5e-09
3.2696413995719933e-20,146.61420806442456,0.4,0.02,5e-09
1.3039694388790294e-20,207.81186758399272,0.4,0.02,5e-09
5.209273254733821e-21,294.5538012916894,0.4,0.02,5e-09
2.0984316851581603e-21,417.5023441349754,0.4,0.02,5e-09
8.3328876782374215e-22,591.7703543251376,0.4,0.02,5e-09
