eps2,cos_theta,m(GeV),Energy,flux_differential
5e-09,1.0,0.013063459418654,13.281489698569583,2.2856481904058774e-16
5e-09,1.0,0.013063459418654,14.921080889473224,1.7317527188897326e-16
5e-09,1.0,0.013063459418654,16.763078537355728,1.3586218942793555e-16
5e-09,1.0,0.013063459418654,18.83246958655666,1.0625589676140004e-16
5e-09,1.0,0.013063459418654,21.157325603303395,8.11326291657225e-17
5e-09,1.0,0.013063459418654,23.769183570259635,6.456836255779732e-17
5e-09,1.0,0.013063459418654,26.70347368991138,5.1309967641201864e-17
5e-09,1.0,0.013063459418654,30.0,4.0111921532292703e-17
5e-09,1.0,0.0139660229253468,0.1,1.0916912113274133e-13
5e-09,1.0,0.0139660229253468,0.1123449344020514,1.0172585749587112e-13
5e-09,1.0,0.0139660229253468,0.1262138428580125,9.46775805316592e-14
5e-09,1.0,0.0139660229253468,0.1417948589651424,8.787471485954431e-14
5e-09,1.0,0.0139660229253468,0.1592993412898707,8.132462163319951e-14
5e-09,1.0,0.0139660229253468,0.1789647404750054,7.505841436606904e-14
5e-09,1.0,0.0139660229253468,0.2010578202894464,6.914037833570101e-14
5e-09,1.0,0.0139660229253468,0.2258782763143731,6.363466520163001e-14
5e-09,1.0,0.0139660229253468,0.2537628013538671,5.861663832648333e-14
5e-09,1.0,0.0139660229253468,0.2850896527178103,5.405881279362823e-14
5e-09,1.0,0.0139660229253468,0.3202837833328603,4.999563341568365e-14
5e-09,1.0,0.0139660229253468,0.3598226062857105,4.641922574285488e-14
5e-09,1.0,0.0139660229253468,0.4042424709954335,4.3343000699278496e-14
5e-09,1.0,0.0139660229253468,0.4541459388650518,4.0724171533626293e-14
5e-09,1.0,0.0139660229253468,0.5102099571075231,3.8522509991620927e-14
5e-09,1.0,0.0139660229253468,0.573195041625182,3.665590533708289e-14
5e-09,1.0,0.0139660229253468,0.6439555935096224,3.4991254650377105e-14
5e-09,1.0,0.0139660229253468,0.7234514891067266,3.333698586504464e-14
5e-09,1.0,0.0139660229253468,0.8127611008676167,3.153388581437467e-14
5e-09,1.0,0.0139660229253468,0.9130959256151152,2.947868340511767e-14
5e-09,1.0,0.0139660229253468,1.0258170186601063,2.712666884346538e-14
5e-09,1.0,0.0139660229253468,1.1524534566987763,2.448834100249012e-14
5e-09,1.0,0.0139660229253468,1.294723079942415,2.1640128304764362e-14
5e-09,1.0,0.0139660229253468,1.4545557948495271,1.8705633374807396e-14
5e-09,1.0,0.0139660229253468,1.6341197535649394,1.5881378967991762e-14
5e-09,1.0,0.0139660229253468,1.835850765193496,1.335613818793187e-14
5e-09,1.0,0.0139660229253468,2.062485337876194,1.1202818240735511e-14
5e-09,1.0,0.0139660229253468,2.3170977998889395,9.245235504722806e-15
5e-09,1.0,0.0139660229253468,2.6031420033166066,7.45442979402899e-15
5e-09,1.0,0.0139660229253468,2.9244981760182918,5.927315114777229e-15
5e-09,1.0,0.0139660229253468,3.285525557436941,4.7295741289207445e-15
5e-09,1.0,0.0139660229253468,3.6911215322651687,3.78553891349997e-15
5e-09,1.0,0.0139660229253468,4.1467880641233,2.967697123541459e-15
5e-09,1.0,0.0139660229253468,4.658706330431421,2.294796402568748e-15
